# time, 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, price
1.121337890625000000e+01, 3.000000000000000000e+01, 2.493896484375000000e+01, 8.649902343750000000e-01, 0.000000000000000000e+00
1.496337890625000000e+01, 3.000000000000000000e+01, 6.188964843750000000e+00, 1.989990234375000000e+00, 3.710542440414428711e+00
2.996337890625000000e+01, 3.000000000000000000e+01, 2.118896484375000000e+01, 4.899902343750000000e-01, 0.000000000000000000e+00
2.246337890625000000e+01, 3.000000000000000000e+01, 2.868896484375000000e+01, 2.739990234375000000e+00, 0.000000000000000000e+00
7.463378906250000000e+00, 3.000000000000000000e+01, 1.368896484375000000e+01, 1.239990234375000000e+00, 2.362159967422485352e+00
5.588378906250000000e+00, 3.000000000000000000e+01, 2.306396484375000000e+01, 6.774902343750000000e-01, 4.182046413421630859e+00
2.058837890625000000e+01, 3.000000000000000000e+01, 8.063964843750000000e+00, 2.177490234375000000e+00, 1.854121565818786621e+00
2.808837890625000000e+01, 3.000000000000000000e+01, 5.639648437500000000e-01, 1.427490234375000000e+00, 9.280014038085937500e+00
1.308837890625000000e+01, 3.000000000000000000e+01, 1.556396484375000000e+01, 2.927490234375000000e+00, 0.000000000000000000e+00
9.338378906250000000e+00, 3.000000000000000000e+01, 1.181396484375000000e+01, 3.024902343750000000e-01, 3.954758942127227783e-01
2.433837890625000000e+01, 3.000000000000000000e+01, 2.681396484375000000e+01, 1.802490234375000000e+00, 0.000000000000000000e+00
1.683837890625000000e+01, 3.000000000000000000e+01, 1.931396484375000000e+01, 1.052490234375000000e+00, 0.000000000000000000e+00
1.838378906250000000e+00, 3.000000000000000000e+01, 4.313964843750000000e+00, 2.552490234375000000e+00, 8.116970062255859375e+00
1.369628906250000000e+00, 3.000000000000000000e+01, 2.447021484375000000e+01, 1.380615234375000000e+00, 8.469737052917480469e+00
1.636962890625000000e+01, 3.000000000000000000e+01, 9.470214843750000000e+00, 2.880615234375000000e+00, 5.178537964820861816e-01
2.386962890625000000e+01, 3.000000000000000000e+01, 1.970214843750000000e+00, 6.306152343750000000e-01, 7.795631408691406250e+00
8.869628906250000000e+00, 3.000000000000000000e+01, 1.697021484375000000e+01, 2.130615234375000000e+00, 1.043809413909912109e+00
1.261962890625000000e+01, 3.000000000000000000e+01, 1.322021484375000000e+01, 1.005615234375000000e+00, 0.000000000000000000e+00
2.761962890625000000e+01, 3.000000000000000000e+01, 2.822021484375000000e+01, 2.505615234375000000e+00, 0.000000000000000000e+00
2.011962890625000000e+01, 3.000000000000000000e+01, 2.072021484375000000e+01, 2.556152343750000000e-01, 0.000000000000000000e+00
5.119628906250000000e+00, 3.000000000000000000e+01, 5.720214843750000000e+00, 1.755615234375000000e+00, 4.756703853607177734e+00
6.994628906250000000e+00, 3.000000000000000000e+01, 1.509521484375000000e+01, 2.318115234375000000e+00, 2.937414646148681641e+00
2.199462890625000000e+01, 3.000000000000000000e+01, 9.521484375000000000e-02, 8.181152343750000000e-01, 9.688960075378417969e+00
2.949462890625000000e+01, 3.000000000000000000e+01, 7.595214843750000000e+00, 1.568115234375000000e+00, 2.262616872787475586e+00
1.449462890625000000e+01, 3.000000000000000000e+01, 2.259521484375000000e+01, 6.811523437500000000e-02, 0.000000000000000000e+00
1.074462890625000000e+01, 3.000000000000000000e+01, 3.845214843750000000e+00, 2.693115234375000000e+00, 6.124143600463867188e+00
2.574462890625000000e+01, 3.000000000000000000e+01, 1.884521484375000000e+01, 1.193115234375000000e+00, 0.000000000000000000e+00
1.824462890625000000e+01, 3.000000000000000000e+01, 2.634521484375000000e+01, 1.943115234375000000e+00, 0.000000000000000000e+00
3.244628906250000000e+00, 3.000000000000000000e+01, 1.134521484375000000e+01, 4.431152343750000000e-01, 6.502923965454101562e+00
2.307128906250000000e+00, 3.000000000000000000e+01, 1.032714843750000000e+00, 3.493652343750000000e-01, 8.705703735351562500e+00
1.730712890625000000e+01, 3.000000000000000000e+01, 1.603271484375000000e+01, 1.849365234375000000e+00, 0.000000000000000000e+00
2.480712890625000000e+01, 3.000000000000000000e+01, 2.353271484375000000e+01, 1.099365234375000000e+00, 0.000000000000000000e+00
9.807128906250000000e+00, 3.000000000000000000e+01, 8.532714843750000000e+00, 2.599365234375000000e+00, 1.427301883697509766e+00
1.355712890625000000e+01, 3.000000000000000000e+01, 1.978271484375000000e+01, 7.243652343750000000e-01, 0.000000000000000000e+00
2.855712890625000000e+01, 3.000000000000000000e+01, 4.782714843750000000e+00, 2.224365234375000000e+00, 5.140021800994873047e+00
2.105712890625000000e+01, 3.000000000000000000e+01, 1.228271484375000000e+01, 1.474365234375000000e+00, 0.000000000000000000e+00
6.057128906250000000e+00, 3.000000000000000000e+01, 2.728271484375000000e+01, 2.974365234375000000e+00, 3.940307855606079102e+00
4.182128906250000000e+00, 3.000000000000000000e+01, 1.040771484375000000e+01, 2.036865234375000000e+00, 5.722020149230957031e+00
1.918212890625000000e+01, 3.000000000000000000e+01, 2.540771484375000000e+01, 5.368652343750000000e-01, 0.000000000000000000e+00
2.668212890625000000e+01, 3.000000000000000000e+01, 1.790771484375000000e+01, 2.786865234375000000e+00, 0.000000000000000000e+00
1.168212890625000000e+01, 3.000000000000000000e+01, 2.907714843750000000e+00, 1.286865234375000000e+00, 6.922430515289306641e+00
7.932128906250000000e+00, 3.000000000000000000e+01, 2.915771484375000000e+01, 1.661865234375000000e+00, 1.934948921203613281e+00
2.293212890625000000e+01, 3.000000000000000000e+01, 1.415771484375000000e+01, 1.618652343750000000e-01, 0.000000000000000000e+00
1.543212890625000000e+01, 3.000000000000000000e+01, 6.657714843750000000e+00, 2.411865234375000000e+00, 3.283644199371337891e+00
4.321289062500000000e-01, 3.000000000000000000e+01, 2.165771484375000000e+01, 9.118652343750000000e-01, 9.361222267150878906e+00
3.149414062500000000e-01, 3.000000000000000000e+01, 2.904052734375000000e+01, 2.611083984375000000e+00, 9.646242141723632812e+00
1.531494140625000000e+01, 3.000000000000000000e+01, 1.404052734375000000e+01, 1.111083984375000000e+00, 0.000000000000000000e+00
2.281494140625000000e+01, 3.000000000000000000e+01, 6.540527343750000000e+00, 1.861083984375000000e+00, 3.346227169036865234e+00
7.814941406250000000e+00, 3.000000000000000000e+01, 2.154052734375000000e+01, 3.610839843750000000e-01, 1.924618482589721680e+00
1.156494140625000000e+01, 3.000000000000000000e+01, 1.029052734375000000e+01, 2.986083984375000000e+00, 0.000000000000000000e+00
2.656494140625000000e+01, 3.000000000000000000e+01, 2.529052734375000000e+01, 1.486083984375000000e+00, 0.000000000000000000e+00
1.906494140625000000e+01, 3.000000000000000000e+01, 1.779052734375000000e+01, 2.236083984375000000e+00, 0.000000000000000000e+00
4.064941406250000000e+00, 3.000000000000000000e+01, 2.790527343750000000e+00, 7.360839843750000000e-01, 6.985624313354492188e+00
5.939941406250000000e+00, 3.000000000000000000e+01, 1.966552734375000000e+01, 1.298583984375000000e+00, 3.891356229782104492e+00
2.093994140625000000e+01, 3.000000000000000000e+01, 4.665527343750000000e+00, 2.798583984375000000e+00, 5.314351558685302734e+00
2.843994140625000000e+01, 3.000000000000000000e+01, 1.216552734375000000e+01, 5.485839843750000000e-01, 0.000000000000000000e+00
1.343994140625000000e+01, 3.000000000000000000e+01, 2.716552734375000000e+01, 2.048583984375000000e+00, 0.000000000000000000e+00
9.689941406250000000e+00, 3.000000000000000000e+01, 9.155273437500000000e-01, 9.235839843750000000e-01, 8.878972053527832031e+00
2.468994140625000000e+01, 3.000000000000000000e+01, 1.591552734375000000e+01, 2.423583984375000000e+00, 0.000000000000000000e+00
1.718994140625000000e+01, 3.000000000000000000e+01, 2.341552734375000000e+01, 1.735839843750000000e-01, 0.000000000000000000e+00
2.189941406250000000e+00, 3.000000000000000000e+01, 8.415527343750000000e+00, 1.673583984375000000e+00, 7.678292751312255859e+00
3.127441406250000000e+00, 3.000000000000000000e+01, 5.603027343750000000e+00, 2.142333984375000000e+00, 6.787158966064453125e+00
1.812744140625000000e+01, 3.000000000000000000e+01, 2.060302734375000000e+01, 6.423339843750000000e-01, 0.000000000000000000e+00
2.562744140625000000e+01, 3.000000000000000000e+01, 2.810302734375000000e+01, 2.892333984375000000e+00, 0.000000000000000000e+00
1.062744140625000000e+01, 3.000000000000000000e+01, 1.310302734375000000e+01, 1.392333984375000000e+00, 0.000000000000000000e+00
1.437744140625000000e+01, 3.000000000000000000e+01, 1.685302734375000000e+01, 1.767333984375000000e+00, 0.000000000000000000e+00
2.937744140625000000e+01, 3.000000000000000000e+01, 1.853027343750000000e+00, 2.673339843750000000e-01, 7.877406120300292969e+00
2.187744140625000000e+01, 3.000000000000000000e+01, 9.353027343750000000e+00, 2.517333984375000000e+00, 5.988223552703857422e-01
6.877441406250000000e+00, 3.000000000000000000e+01, 2.435302734375000000e+01, 1.017333984375000000e+00, 2.926244497299194336e+00
5.002441406250000000e+00, 3.000000000000000000e+01, 1.497802734375000000e+01, 7.983398437500000000e-02, 4.709764480590820312e+00
2.000244140625000000e+01, 3.000000000000000000e+01, 2.997802734375000000e+01, 1.579833984375000000e+00, 0.000000000000000000e+00
2.750244140625000000e+01, 3.000000000000000000e+01, 2.247802734375000000e+01, 8.298339843750000000e-01, 0.000000000000000000e+00
1.250244140625000000e+01, 3.000000000000000000e+01, 7.478027343750000000e+00, 2.329833984375000000e+00, 2.455180168151855469e+00
8.752441406250000000e+00, 3.000000000000000000e+01, 2.622802734375000000e+01, 4.548339843750000000e-01, 9.962536096572875977e-01
2.375244140625000000e+01, 3.000000000000000000e+01, 1.122802734375000000e+01, 1.954833984375000000e+00, 0.000000000000000000e+00
1.625244140625000000e+01, 3.000000000000000000e+01, 3.728027343750000000e+00, 1.204833984375000000e+00, 6.094057559967041016e+00
1.252441406250000000e+00, 3.000000000000000000e+01, 1.872802734375000000e+01, 2.704833984375000000e+00, 8.718085289001464844e+00
1.721191406250000000e+00, 3.000000000000000000e+01, 1.263427734375000000e+01, 8.767089843750000000e-01, 8.068717956542968750e+00
1.672119140625000000e+01, 3.000000000000000000e+01, 2.763427734375000000e+01, 2.376708984375000000e+00, 0.000000000000000000e+00
2.422119140625000000e+01, 3.000000000000000000e+01, 2.013427734375000000e+01, 1.267089843750000000e-01, 0.000000000000000000e+00
9.221191406250000000e+00, 3.000000000000000000e+01, 5.134277343750000000e+00, 1.626708984375000000e+00, 4.729332447052001953e+00
1.297119140625000000e+01, 3.000000000000000000e+01, 2.388427734375000000e+01, 1.251708984375000000e+00, 0.000000000000000000e+00
2.797119140625000000e+01, 3.000000000000000000e+01, 8.884277343750000000e+00, 2.751708984375000000e+00, 1.090924382209777832e+00
2.047119140625000000e+01, 3.000000000000000000e+01, 1.384277343750000000e+00, 5.017089843750000000e-01, 8.368988037109375000e+00
5.471191406250000000e+00, 3.000000000000000000e+01, 1.638427734375000000e+01, 2.001708984375000000e+00, 4.429476261138916016e+00
7.346191406250000000e+00, 3.000000000000000000e+01, 7.009277343750000000e+00, 2.939208984375000000e+00, 2.984645366668701172e+00
2.234619140625000000e+01, 3.000000000000000000e+01, 2.200927734375000000e+01, 1.439208984375000000e+00, 0.000000000000000000e+00
2.984619140625000000e+01, 3.000000000000000000e+01, 2.950927734375000000e+01, 2.189208984375000000e+00, 0.000000000000000000e+00
1.484619140625000000e+01, 3.000000000000000000e+01, 1.450927734375000000e+01, 6.892089843750000000e-01, 0.000000000000000000e+00
1.109619140625000000e+01, 3.000000000000000000e+01, 1.825927734375000000e+01, 2.564208984375000000e+00, 0.000000000000000000e+00
2.609619140625000000e+01, 3.000000000000000000e+01, 3.259277343750000000e+00, 1.064208984375000000e+00, 6.549005031585693359e+00
1.859619140625000000e+01, 3.000000000000000000e+01, 1.075927734375000000e+01, 1.814208984375000000e+00, 0.000000000000000000e+00
3.596191406250000000e+00, 3.000000000000000000e+01, 2.575927734375000000e+01, 3.142089843750000000e-01, 6.138803958892822266e+00
2.658691406250000000e+00, 3.000000000000000000e+01, 2.107177734375000000e+01, 4.079589843750000000e-01, 7.085434913635253906e+00
1.765869140625000000e+01, 3.000000000000000000e+01, 6.071777343750000000e+00, 1.907958984375000000e+00, 3.819612741470336914e+00
2.515869140625000000e+01, 3.000000000000000000e+01, 1.357177734375000000e+01, 1.157958984375000000e+00, 0.000000000000000000e+00
1.015869140625000000e+01, 3.000000000000000000e+01, 2.857177734375000000e+01, 2.657958984375000000e+00, 0.000000000000000000e+00
1.390869140625000000e+01, 3.000000000000000000e+01, 2.321777343750000000e+00, 3.295898437500000000e-02, 7.385877132415771484e+00
2.890869140625000000e+01, 3.000000000000000000e+01, 1.732177734375000000e+01, 1.532958984375000000e+00, 0.000000000000000000e+00
2.140869140625000000e+01, 3.000000000000000000e+01, 2.482177734375000000e+01, 7.829589843750000000e-01, 0.000000000000000000e+00
6.408691406250000000e+00, 3.000000000000000000e+01, 9.821777343750000000e+00, 2.282958984375000000e+00, 3.519860982894897461e+00
4.533691406250000000e+00, 3.000000000000000000e+01, 2.669677734375000000e+01, 1.720458984375000000e+00, 5.339169502258300781e+00
1.953369140625000000e+01, 3.000000000000000000e+01, 1.169677734375000000e+01, 2.204589843750000000e-01, 0.000000000000000000e+00
2.703369140625000000e+01, 3.000000000000000000e+01, 4.196777343750000000e+00, 2.470458984375000000e+00, 5.750408649444580078e+00
1.203369140625000000e+01, 3.000000000000000000e+01, 1.919677734375000000e+01, 9.704589843750000000e-01, 0.000000000000000000e+00
8.283691406250000000e+00, 3.000000000000000000e+01, 7.946777343750000000e+00, 2.095458984375000000e+00, 1.963176369667053223e+00
2.328369140625000000e+01, 3.000000000000000000e+01, 2.294677734375000000e+01, 5.954589843750000000e-01, 0.000000000000000000e+00
1.578369140625000000e+01, 3.000000000000000000e+01, 1.544677734375000000e+01, 2.845458984375000000e+00, 0.000000000000000000e+00
7.836914062500000000e-01, 3.000000000000000000e+01, 4.467773437500000000e-01, 1.345458984375000000e+00, 9.389129638671875000e+00
5.493164062500000000e-01, 3.000000000000000000e+01, 1.568115234375000000e+01, 1.970214843750000000e-01, 9.174277305603027344e+00
1.554931640625000000e+01, 3.000000000000000000e+01, 6.811523437500000000e-01, 1.697021484375000000e+00, 9.189394950866699219e+00
2.304931640625000000e+01, 3.000000000000000000e+01, 8.181152343750000000e+00, 9.470214843750000000e-01, 1.615642786026000977e+00
8.049316406250000000e+00, 3.000000000000000000e+01, 2.318115234375000000e+01, 2.447021484375000000e+00, 1.895538330078125000e+00
1.179931640625000000e+01, 3.000000000000000000e+01, 4.431152343750000000e+00, 5.720214843750000000e-01, 5.328973770141601562e+00
2.679931640625000000e+01, 3.000000000000000000e+01, 1.943115234375000000e+01, 2.072021484375000000e+00, 0.000000000000000000e+00
1.929931640625000000e+01, 3.000000000000000000e+01, 2.693115234375000000e+01, 1.322021484375000000e+00, 0.000000000000000000e+00
4.299316406250000000e+00, 3.000000000000000000e+01, 1.193115234375000000e+01, 2.822021484375000000e+00, 5.682901382446289062e+00
6.174316406250000000e+00, 3.000000000000000000e+01, 2.505615234375000000e+01, 1.884521484375000000e+00, 3.714755535125732422e+00
2.117431640625000000e+01, 3.000000000000000000e+01, 1.005615234375000000e+01, 3.845214843750000000e-01, 0.000000000000000000e+00
2.867431640625000000e+01, 3.000000000000000000e+01, 2.556152343750000000e+00, 2.634521484375000000e+00, 7.407366275787353516e+00
1.367431640625000000e+01, 3.000000000000000000e+01, 1.755615234375000000e+01, 1.134521484375000000e+00, 0.000000000000000000e+00
9.924316406250000000e+00, 3.000000000000000000e+01, 1.380615234375000000e+01, 1.509521484375000000e+00, 0.000000000000000000e+00
2.492431640625000000e+01, 3.000000000000000000e+01, 2.880615234375000000e+01, 9.521484375000000000e-03, 0.000000000000000000e+00
1.742431640625000000e+01, 3.000000000000000000e+01, 2.130615234375000000e+01, 2.259521484375000000e+00, 0.000000000000000000e+00
2.424316406250000000e+00, 3.000000000000000000e+01, 6.306152343750000000e+00, 7.595214843750000000e-01, 7.354126930236816406e+00
3.361816406250000000e+00, 3.000000000000000000e+01, 1.099365234375000000e+01, 1.415771484375000000e+00, 6.481009006500244141e+00
1.836181640625000000e+01, 3.000000000000000000e+01, 2.599365234375000000e+01, 2.915771484375000000e+00, 0.000000000000000000e+00
2.586181640625000000e+01, 3.000000000000000000e+01, 1.849365234375000000e+01, 6.657714843750000000e-01, 0.000000000000000000e+00
1.086181640625000000e+01, 3.000000000000000000e+01, 3.493652343750000000e+00, 2.165771484375000000e+00, 6.423271656036376953e+00
1.461181640625000000e+01, 3.000000000000000000e+01, 2.974365234375000000e+01, 1.040771484375000000e+00, 0.000000000000000000e+00
2.961181640625000000e+01, 3.000000000000000000e+01, 1.474365234375000000e+01, 2.540771484375000000e+00, 0.000000000000000000e+00
2.211181640625000000e+01, 3.000000000000000000e+01, 7.243652343750000000e+00, 2.907714843750000000e-01, 2.489061832427978516e+00
7.111816406250000000e+00, 3.000000000000000000e+01, 2.224365234375000000e+01, 1.790771484375000000e+00, 2.767988920211791992e+00
5.236816406250000000e+00, 3.000000000000000000e+01, 1.618652343750000000e+00, 2.353271484375000000e+00, 8.316883087158203125e+00
2.023681640625000000e+01, 3.000000000000000000e+01, 1.661865234375000000e+01, 8.532714843750000000e-01, 0.000000000000000000e+00
2.773681640625000000e+01, 3.000000000000000000e+01, 2.411865234375000000e+01, 1.603271484375000000e+00, 0.000000000000000000e+00
1.273681640625000000e+01, 3.000000000000000000e+01, 9.118652343750000000e+00, 1.032714843750000000e-01, 5.958300828933715820e-01
8.986816406250000000e+00, 3.000000000000000000e+01, 2.036865234375000000e+01, 2.728271484375000000e+00, 9.860476255416870117e-01
2.398681640625000000e+01, 3.000000000000000000e+01, 5.368652343750000000e+00, 1.228271484375000000e+00, 4.455735206604003906e+00
1.648681640625000000e+01, 3.000000000000000000e+01, 1.286865234375000000e+01, 1.978271484375000000e+00, 0.000000000000000000e+00
1.486816406250000000e+00, 3.000000000000000000e+01, 2.786865234375000000e+01, 4.782714843750000000e-01, 8.264163970947265625e+00
1.018066406250000000e+00, 3.000000000000000000e+01, 3.024902343750000000e+00, 1.556396484375000000e+00, 8.838610649108886719e+00
1.601806640625000000e+01, 3.000000000000000000e+01, 1.802490234375000000e+01, 5.639648437500000000e-02, 0.000000000000000000e+00
2.351806640625000000e+01, 3.000000000000000000e+01, 2.552490234375000000e+01, 2.306396484375000000e+00, 0.000000000000000000e+00
8.518066406250000000e+00, 3.000000000000000000e+01, 1.052490234375000000e+01, 8.063964843750000000e-01, 1.264961719512939453e+00
1.226806640625000000e+01, 3.000000000000000000e+01, 2.177490234375000000e+01, 1.931396484375000000e+00, 0.000000000000000000e+00
2.726806640625000000e+01, 3.000000000000000000e+01, 6.774902343750000000e+00, 4.313964843750000000e-01, 2.971508026123046875e+00
1.976806640625000000e+01, 3.000000000000000000e+01, 1.427490234375000000e+01, 2.681396484375000000e+00, 0.000000000000000000e+00
4.768066406250000000e+00, 3.000000000000000000e+01, 2.927490234375000000e+01, 1.181396484375000000e+00, 5.051716804504394531e+00
6.643066406250000000e+00, 3.000000000000000000e+01, 8.649902343750000000e+00, 6.188964843750000000e-01, 3.121635675430297852e+00
2.164306640625000000e+01, 3.000000000000000000e+01, 2.364990234375000000e+01, 2.118896484375000000e+00, 0.000000000000000000e+00
2.914306640625000000e+01, 3.000000000000000000e+01, 1.614990234375000000e+01, 1.368896484375000000e+00, 0.000000000000000000e+00
1.414306640625000000e+01, 3.000000000000000000e+01, 1.149902343750000000e+00, 2.868896484375000000e+00, 8.836996078491210938e+00
1.039306640625000000e+01, 3.000000000000000000e+01, 2.739990234375000000e+01, 2.438964843750000000e-01, 0.000000000000000000e+00
2.539306640625000000e+01, 3.000000000000000000e+01, 1.239990234375000000e+01, 1.743896484375000000e+00, 0.000000000000000000e+00
1.789306640625000000e+01, 3.000000000000000000e+01, 4.899902343750000000e+00, 9.938964843750000000e-01, 4.901485919952392578e+00
2.893066406250000000e+00, 3.000000000000000000e+01, 1.989990234375000000e+01, 2.493896484375000000e+00, 7.056451320648193359e+00
1.955566406250000000e+00, 3.000000000000000000e+01, 2.271240234375000000e+01, 2.775146484375000000e+00, 8.021973609924316406e+00
1.695556640625000000e+01, 3.000000000000000000e+01, 7.712402343750000000e+00, 1.275146484375000000e+00, 2.116591453552246094e+00
2.445556640625000000e+01, 3.000000000000000000e+01, 2.124023437500000000e-01, 2.025146484375000000e+00, 9.690586090087890625e+00
9.455566406250000000e+00, 3.000000000000000000e+01, 1.521240234375000000e+01, 5.251464843750000000e-01, 2.999855875968933105e-01
1.320556640625000000e+01, 3.000000000000000000e+01, 1.146240234375000000e+01, 2.400146484375000000e+00, 0.000000000000000000e+00
2.820556640625000000e+01, 3.000000000000000000e+01, 2.646240234375000000e+01, 9.001464843750000000e-01, 0.000000000000000000e+00
2.070556640625000000e+01, 3.000000000000000000e+01, 1.896240234375000000e+01, 1.650146484375000000e+00, 0.000000000000000000e+00
5.705566406250000000e+00, 3.000000000000000000e+01, 3.962402343750000000e+00, 1.501464843750000000e-01, 5.756634712219238281e+00
3.830566406250000000e+00, 3.000000000000000000e+01, 1.708740234375000000e+01, 1.087646484375000000e+00, 5.980015277862548828e+00
1.883056640625000000e+01, 3.000000000000000000e+01, 2.087402343750000000e+00, 2.587646484375000000e+00, 7.871447086334228516e+00
2.633056640625000000e+01, 3.000000000000000000e+01, 9.587402343750000000e+00, 3.376464843750000000e-01, 1.498751193284988403e-01
1.133056640625000000e+01, 3.000000000000000000e+01, 2.458740234375000000e+01, 1.837646484375000000e+00, 0.000000000000000000e+00
7.580566406250000000e+00, 3.000000000000000000e+01, 5.837402343750000000e+00, 1.462646484375000000e+00, 4.010037899017333984e+00
2.258056640625000000e+01, 3.000000000000000000e+01, 2.083740234375000000e+01, 2.962646484375000000e+00, 0.000000000000000000e+00
1.508056640625000000e+01, 3.000000000000000000e+01, 2.833740234375000000e+01, 7.126464843750000000e-01, 0.000000000000000000e+00
8.056640625000000000e-02, 3.000000000000000000e+01, 1.333740234375000000e+01, 2.212646484375000000e+00, 9.841007232666015625e+00
1.098632812500000000e-01, 3.000000000000000000e+01, 2.315185546875000000e+01, 7.683105468750000000e-01, 9.669439315795898438e+00
1.510986328125000000e+01, 3.000000000000000000e+01, 8.151855468750000000e+00, 2.268310546875000000e+00, 1.775242567062377930e+00
2.260986328125000000e+01, 3.000000000000000000e+01, 6.518554687500000000e-01, 1.831054687500000000e-02, 9.054376602172851562e+00
7.609863281250000000e+00, 3.000000000000000000e+01, 1.565185546875000000e+01, 1.518310546875000000e+00, 2.243060111999511719e+00
1.135986328125000000e+01, 3.000000000000000000e+01, 1.190185546875000000e+01, 1.143310546875000000e+00, 0.000000000000000000e+00
2.635986328125000000e+01, 3.000000000000000000e+01, 2.690185546875000000e+01, 2.643310546875000000e+00, 0.000000000000000000e+00
1.885986328125000000e+01, 3.000000000000000000e+01, 1.940185546875000000e+01, 3.933105468750000000e-01, 0.000000000000000000e+00
3.859863281250000000e+00, 3.000000000000000000e+01, 4.401855468750000000e+00, 1.893310546875000000e+00, 6.030077934265136719e+00
5.734863281250000000e+00, 3.000000000000000000e+01, 1.752685546875000000e+01, 2.830810546875000000e+00, 4.248231887817382812e+00
2.073486328125000000e+01, 3.000000000000000000e+01, 2.526855468750000000e+00, 1.330810546875000000e+00, 7.307610988616943359e+00
2.823486328125000000e+01, 3.000000000000000000e+01, 1.002685546875000000e+01, 2.080810546875000000e+00, 0.000000000000000000e+00
1.323486328125000000e+01, 3.000000000000000000e+01, 2.502685546875000000e+01, 5.808105468750000000e-01, 0.000000000000000000e+00
9.484863281250000000e+00, 3.000000000000000000e+01, 6.276855468750000000e+00, 2.455810546875000000e+00, 3.668873310089111328e+00
2.448486328125000000e+01, 3.000000000000000000e+01, 2.127685546875000000e+01, 9.558105468750000000e-01, 0.000000000000000000e+00
1.698486328125000000e+01, 3.000000000000000000e+01, 2.877685546875000000e+01, 1.705810546875000000e+00, 0.000000000000000000e+00
1.984863281250000000e+00, 3.000000000000000000e+01, 1.377685546875000000e+01, 2.058105468750000000e-01, 7.739585399627685547e+00
2.922363281250000000e+00, 3.000000000000000000e+01, 3.464355468750000000e+00, 4.870605468750000000e-01, 6.829473972320556641e+00
1.792236328125000000e+01, 3.000000000000000000e+01, 1.846435546875000000e+01, 1.987060546875000000e+00, 0.000000000000000000e+00
2.542236328125000000e+01, 3.000000000000000000e+01, 2.596435546875000000e+01, 1.237060546875000000e+00, 0.000000000000000000e+00
1.042236328125000000e+01, 3.000000000000000000e+01, 1.096435546875000000e+01, 2.737060546875000000e+00, 0.000000000000000000e+00
1.417236328125000000e+01, 3.000000000000000000e+01, 2.221435546875000000e+01, 1.120605468750000000e-01, 0.000000000000000000e+00
2.917236328125000000e+01, 3.000000000000000000e+01, 7.214355468750000000e+00, 1.612060546875000000e+00, 2.647809267044067383e+00
2.167236328125000000e+01, 3.000000000000000000e+01, 1.471435546875000000e+01, 8.620605468750000000e-01, 0.000000000000000000e+00
6.672363281250000000e+00, 3.000000000000000000e+01, 2.971435546875000000e+01, 2.362060546875000000e+00, 3.264045715332031250e+00
4.797363281250000000e+00, 3.000000000000000000e+01, 9.089355468750000000e+00, 1.799560546875000000e+00, 5.083310604095458984e+00
1.979736328125000000e+01, 3.000000000000000000e+01, 2.408935546875000000e+01, 2.995605468750000000e-01, 0.000000000000000000e+00
2.729736328125000000e+01, 3.000000000000000000e+01, 1.658935546875000000e+01, 2.549560546875000000e+00, 0.000000000000000000e+00
1.229736328125000000e+01, 3.000000000000000000e+01, 1.589355468750000000e+00, 1.049560546875000000e+00, 8.217490196228027344e+00
8.547363281250000000e+00, 3.000000000000000000e+01, 2.783935546875000000e+01, 2.174560546875000000e+00, 1.370432496070861816e+00
2.354736328125000000e+01, 3.000000000000000000e+01, 1.283935546875000000e+01, 6.745605468750000000e-01, 0.000000000000000000e+00
1.604736328125000000e+01, 3.000000000000000000e+01, 5.339355468750000000e+00, 2.924560546875000000e+00, 4.653103351593017578e+00
1.047363281250000000e+00, 3.000000000000000000e+01, 2.033935546875000000e+01, 1.424560546875000000e+00, 8.796327590942382812e+00
1.516113281250000000e+00, 3.000000000000000000e+01, 1.049560546875000000e+01, 2.502685546875000000e+00, 8.434278488159179688e+00
1.651611328125000000e+01, 3.000000000000000000e+01, 2.549560546875000000e+01, 1.002685546875000000e+00, 0.000000000000000000e+00
2.401611328125000000e+01, 3.000000000000000000e+01, 1.799560546875000000e+01, 1.752685546875000000e+00, 0.000000000000000000e+00
9.016113281250000000e+00, 3.000000000000000000e+01, 2.995605468750000000e+00, 2.526855468750000000e-01, 6.733402729034423828e+00
1.276611328125000000e+01, 3.000000000000000000e+01, 2.924560546875000000e+01, 2.877685546875000000e+00, 0.000000000000000000e+00
2.776611328125000000e+01, 3.000000000000000000e+01, 1.424560546875000000e+01, 1.377685546875000000e+00, 0.000000000000000000e+00
2.026611328125000000e+01, 3.000000000000000000e+01, 6.745605468750000000e+00, 2.127685546875000000e+00, 3.167542457580566406e+00
5.266113281250000000e+00, 3.000000000000000000e+01, 2.174560546875000000e+01, 6.276855468750000000e-01, 4.499446868896484375e+00
7.141113281250000000e+00, 3.000000000000000000e+01, 1.120605468750000000e+00, 1.190185546875000000e+00, 8.700040817260742188e+00
2.214111328125000000e+01, 3.000000000000000000e+01, 1.612060546875000000e+01, 2.690185546875000000e+00, 0.000000000000000000e+00
2.964111328125000000e+01, 3.000000000000000000e+01, 2.362060546875000000e+01, 4.401855468750000000e-01, 0.000000000000000000e+00
1.464111328125000000e+01, 3.000000000000000000e+01, 8.620605468750000000e+00, 1.940185546875000000e+00, 1.273972749710083008e+00
1.089111328125000000e+01, 3.000000000000000000e+01, 1.987060546875000000e+01, 8.151855468750000000e-01, 0.000000000000000000e+00
