# time, 1st underlying asset price, 2nd underlying asset price, price
3.000000000000000000e+01, 2.299804687500000000e+01, 1.508789062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.174804687500000000e+01, 1.133789062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.674804687500000000e+01, 2.633789062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.248046875000000000e+00, 1.883789062500000000e+00, 5.640952587127685547e+00
3.000000000000000000e+01, 1.924804687500000000e+01, 3.837890625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 9.873046875000000000e+00, 1.696289062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.487304687500000000e+01, 1.962890625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.373046875000000000e+00, 9.462890625000000000e-01, 7.423676490783691406e+00
3.000000000000000000e+01, 1.737304687500000000e+01, 2.446289062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.123046875000000000e+00, 5.712890625000000000e-01, 3.637007713317871094e+00
3.000000000000000000e+01, 2.112304687500000000e+01, 2.071289062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.362304687500000000e+01, 2.821289062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.862304687500000000e+01, 1.321289062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.456054687500000000e+01, 2.900390625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.956054687500000000e+01, 1.790039062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.060546875000000000e+00, 2.540039062500000000e+00, 2.893562555313110352e+00
3.000000000000000000e+01, 2.206054687500000000e+01, 1.040039062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.310546875000000000e+00, 2.165039062500000000e+00, 6.606304645538330078e+00
3.000000000000000000e+01, 1.831054687500000000e+01, 6.650390625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.081054687500000000e+01, 1.415039062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.581054687500000000e+01, 2.915039062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.185546875000000000e+00, 8.525390625000000000e-01, 4.601996421813964844e+00
3.000000000000000000e+01, 2.018554687500000000e+01, 2.352539062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.268554687500000000e+01, 1.602539062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.768554687500000000e+01, 1.025390625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 8.935546875000000000e+00, 2.727539062500000000e+00, 1.037244081497192383e+00
3.000000000000000000e+01, 2.393554687500000000e+01, 1.227539062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.435546875000000000e+00, 4.775390625000000000e-01, 8.315361976623535156e+00
3.000000000000000000e+01, 1.643554687500000000e+01, 1.977539062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.482421875000000000e+00, 5.478515625000000000e-01, 5.275345325469970703e+00
3.000000000000000000e+01, 1.948242187500000000e+01, 2.047851562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.198242187500000000e+01, 2.797851562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.698242187500000000e+01, 1.297851562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.232421875000000000e+00, 1.672851562500000000e+00, 1.635740041732788086e+00
3.000000000000000000e+01, 2.323242187500000000e+01, 1.728515625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 7.324218750000000000e-01, 9.228515625000000000e-01, 9.062005996704101562e+00
3.000000000000000000e+01, 1.573242187500000000e+01, 2.422851562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.385742187500000000e+01, 1.485351562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.885742187500000000e+01, 2.985351562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.357421875000000000e+00, 2.235351562500000000e+00, 3.566404819488525391e+00
3.000000000000000000e+01, 2.135742187500000000e+01, 7.353515625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.607421875000000000e+00, 2.610351562500000000e+00, 7.353689193725585938e+00
3.000000000000000000e+01, 1.760742187500000000e+01, 1.110351562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.010742187500000000e+01, 3.603515625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.510742187500000000e+01, 1.860351562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.104492187500000000e+01, 2.891601562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.604492187500000000e+01, 1.391601562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.544921875000000000e+00, 6.416015625000000000e-01, 6.221997737884521484e+00
3.000000000000000000e+01, 1.854492187500000000e+01, 2.141601562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.294921875000000000e+00, 1.016601562500000000e+00, 2.508692264556884766e+00
3.000000000000000000e+01, 2.229492187500000000e+01, 2.516601562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.479492187500000000e+01, 1.766601562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.979492187500000000e+01, 2.666015625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.669921875000000000e+00, 1.954101562500000000e+00, 8.226033210754394531e+00
3.000000000000000000e+01, 1.666992187500000000e+01, 4.541015625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 9.169921875000000000e+00, 1.204101562500000000e+00, 6.520913243293762207e-01
3.000000000000000000e+01, 2.416992187500000000e+01, 2.704101562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.291992187500000000e+01, 7.910156250000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 2.791992187500000000e+01, 1.579101562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.419921875000000000e+00, 2.329101562500000000e+00, 4.513212680816650391e+00
3.000000000000000000e+01, 2.041992187500000000e+01, 8.291015625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.151367187500000000e+01, 2.094726562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.651367187500000000e+01, 5.947265625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 4.013671875000000000e+00, 1.344726562500000000e+00, 5.822163105010986328e+00
3.000000000000000000e+01, 1.901367187500000000e+01, 2.844726562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.636718750000000000e-01, 2.197265625000000000e-01, 9.462130546569824219e+00
3.000000000000000000e+01, 1.526367187500000000e+01, 1.719726562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.763671875000000000e+00, 2.469726562500000000e+00, 2.183441162109375000e+00
3.000000000000000000e+01, 2.276367187500000000e+01, 9.697265625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 5.888671875000000000e+00, 2.657226562500000000e+00, 4.077109336853027344e+00
3.000000000000000000e+01, 2.088867187500000000e+01, 1.157226562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.338867187500000000e+01, 4.072265625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.838867187500000000e+01, 1.907226562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.638671875000000000e+00, 7.822265625000000000e-01, 1.419919580221176147e-01
3.000000000000000000e+01, 2.463867187500000000e+01, 2.282226562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.138671875000000000e+00, 1.532226562500000000e+00, 7.715622901916503906e+00
3.000000000000000000e+01, 1.713867187500000000e+01, 3.222656250000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 3.076171875000000000e+00, 1.250976562500000000e+00, 6.750446319580078125e+00
3.000000000000000000e+01, 1.807617187500000000e+01, 2.750976562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.057617187500000000e+01, 2.000976562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.557617187500000000e+01, 5.009765625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.432617187500000000e+01, 2.375976562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.932617187500000000e+01, 8.759765625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 6.826171875000000000e+00, 1.259765625000000000e-01, 2.890516519546508789e+00
3.000000000000000000e+01, 2.182617187500000000e+01, 1.625976562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.701171875000000000e+00, 6.884765625000000000e-01, 1.070326924324035645e+00
3.000000000000000000e+01, 2.370117187500000000e+01, 2.188476562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.201171875000000000e+00, 2.938476562500000000e+00, 8.792677879333496094e+00
3.000000000000000000e+01, 1.620117187500000000e+01, 1.438476562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.951171875000000000e+00, 1.813476562500000000e+00, 4.930876731872558594e+00
3.000000000000000000e+01, 1.995117187500000000e+01, 3.134765625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.245117187500000000e+01, 1.063476562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.745117187500000000e+01, 2.563476562500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.490234375000000000e+00, 1.754882812500000000e+00, 7.386025905609130859e+00
3.000000000000000000e+01, 1.749023437500000000e+01, 2.548828125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 9.990234375000000000e+00, 1.004882812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.499023437500000000e+01, 2.504882812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.374023437500000000e+01, 6.298828125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.874023437500000000e+01, 2.129882812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.240234375000000000e+00, 2.879882812500000000e+00, 3.747761011123657227e+00
3.000000000000000000e+01, 2.124023437500000000e+01, 1.379882812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.115234375000000000e+00, 2.317382812500000000e+00, 1.816736340522766113e+00
3.000000000000000000e+01, 2.311523437500000000e+01, 8.173828125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 6.152343750000000000e-01, 6.738281250000000000e-02, 9.095762252807617188e+00
3.000000000000000000e+01, 1.561523437500000000e+01, 1.567382812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.365234375000000000e+00, 1.192382812500000000e+00, 5.455627918243408203e+00
3.000000000000000000e+01, 1.936523437500000000e+01, 2.692382812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.186523437500000000e+01, 1.942382812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.686523437500000000e+01, 4.423828125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.280273437500000000e+01, 9.111328125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.780273437500000000e+01, 2.411132812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.302734375000000000e+00, 1.661132812500000000e+00, 4.564270973205566406e+00
3.000000000000000000e+01, 2.030273437500000000e+01, 1.611328125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.552734375000000000e+00, 2.786132812500000000e+00, 8.425901412963867188e+00
3.000000000000000000e+01, 1.655273437500000000e+01, 1.286132812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.052734375000000000e+00, 5.361328125000000000e-01, 7.038894295692443848e-01
3.000000000000000000e+01, 2.405273437500000000e+01, 2.036132812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.177734375000000000e+00, 3.486328125000000000e-01, 2.560612916946411133e+00
3.000000000000000000e+01, 2.217773437500000000e+01, 1.848632812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.467773437500000000e+01, 2.598632812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.967773437500000000e+01, 1.098632812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.092773437500000000e+01, 2.223632812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.592773437500000000e+01, 7.236328125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 3.427734375000000000e+00, 1.473632812500000000e+00, 6.420787811279296875e+00
3.000000000000000000e+01, 1.842773437500000000e+01, 2.973632812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.521484375000000000e+00, 1.142578125000000000e-01, 1.940653920173645020e-01
3.000000000000000000e+01, 2.452148437500000000e+01, 1.614257812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.021484375000000000e+00, 2.364257812500000000e+00, 7.915143013000488281e+00
3.000000000000000000e+01, 1.702148437500000000e+01, 8.642578125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 5.771484375000000000e+00, 1.989257812500000000e+00, 4.127950668334960938e+00
3.000000000000000000e+01, 2.077148437500000000e+01, 4.892578125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.327148437500000000e+01, 1.239257812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.827148437500000000e+01, 2.739257812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.464843750000000000e-01, 1.051757812500000000e+00, 9.660576820373535156e+00
3.000000000000000000e+01, 1.514648437500000000e+01, 2.551757812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.646484375000000000e+00, 1.801757812500000000e+00, 2.234406471252441406e+00
3.000000000000000000e+01, 2.264648437500000000e+01, 3.017578125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.139648437500000000e+01, 2.926757812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.639648437500000000e+01, 1.426757812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.896484375000000000e+00, 6.767578125000000000e-01, 5.873869419097900391e+00
3.000000000000000000e+01, 1.889648437500000000e+01, 2.176757812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.833984375000000000e+00, 2.458007812500000000e+00, 5.111962795257568359e+00
3.000000000000000000e+01, 1.983398437500000000e+01, 9.580078125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.233398437500000000e+01, 2.080078125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.733398437500000000e+01, 1.708007812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.583984375000000000e+00, 1.333007812500000000e+00, 1.250698208808898926e+00
3.000000000000000000e+01, 2.358398437500000000e+01, 2.833007812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.083984375000000000e+00, 2.083007812500000000e+00, 8.824735641479492188e+00
3.000000000000000000e+01, 1.608398437500000000e+01, 5.830078125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.420898437500000000e+01, 1.520507812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.920898437500000000e+01, 2.050781250000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 6.708984375000000000e+00, 7.705078125000000000e-01, 3.070533275604248047e+00
3.000000000000000000e+01, 2.170898437500000000e+01, 2.270507812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.958984375000000000e+00, 3.955078125000000000e-01, 6.783928871154785156e+00
3.000000000000000000e+01, 1.795898437500000000e+01, 1.895507812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.045898437500000000e+01, 2.645507812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.545898437500000000e+01, 1.145507812500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.350585937500000000e+01, 2.715820312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.850585937500000000e+01, 1.215820312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.005859375000000000e+00, 4.658203125000000000e-01, 3.743906736373901367e+00
3.000000000000000000e+01, 2.100585937500000000e+01, 1.965820312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.255859375000000000e+00, 8.408203125000000000e-01, 7.530537128448486328e+00
3.000000000000000000e+01, 1.725585937500000000e+01, 2.340820312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.755859375000000000e+00, 1.590820312500000000e+00, 1.042109057307243347e-01
3.000000000000000000e+01, 2.475585937500000000e+01, 9.082031250000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 4.130859375000000000e+00, 2.153320312500000000e+00, 5.784830093383789062e+00
3.000000000000000000e+01, 1.913085937500000000e+01, 6.533203125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.163085937500000000e+01, 1.403320312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.663085937500000000e+01, 2.903320312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.880859375000000000e+00, 2.783203125000000000e-01, 1.850643038749694824e+00
3.000000000000000000e+01, 2.288085937500000000e+01, 1.778320312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.808593750000000000e-01, 2.528320312500000000e+00, 9.572083473205566406e+00
3.000000000000000000e+01, 1.538085937500000000e+01, 1.028320312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.318359375000000000e+00, 7.470703125000000000e-01, 8.458866119384765625e+00
3.000000000000000000e+01, 1.631835937500000000e+01, 2.247070312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.818359375000000000e+00, 2.997070312500000000e+00, 1.181347608566284180e+00
3.000000000000000000e+01, 2.381835937500000000e+01, 1.497070312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.256835937500000000e+01, 1.872070312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.756835937500000000e+01, 3.720703125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 5.068359375000000000e+00, 1.122070312500000000e+00, 4.745599746704101562e+00
3.000000000000000000e+01, 2.006835937500000000e+01, 2.622070312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.069335937500000000e+01, 1.309570312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.569335937500000000e+01, 2.809570312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.193359375000000000e+00, 2.059570312500000000e+00, 6.713038444519042969e+00
3.000000000000000000e+01, 1.819335937500000000e+01, 5.595703125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 6.943359375000000000e+00, 2.434570312500000000e+00, 3.000257253646850586e+00
3.000000000000000000e+01, 2.194335937500000000e+01, 9.345703125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.444335937500000000e+01, 1.845703125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.944335937500000000e+01, 1.684570312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.474609375000000000e+00, 1.450195312500000000e+00, 3.371604919433593750e+00
3.000000000000000000e+01, 2.147460937500000000e+01, 2.950195312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.397460937500000000e+01, 2.200195312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.897460937500000000e+01, 7.001953125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.022460937500000000e+01, 2.575195312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.522460937500000000e+01, 1.075195312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.724609375000000000e+00, 3.251953125000000000e-01, 7.011455535888671875e+00
3.000000000000000000e+01, 1.772460937500000000e+01, 1.825195312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.209960937500000000e+01, 5.126953125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.709960937500000000e+01, 2.012695312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.599609375000000000e+00, 2.762695312500000000e+00, 5.376688480377197266e+00
3.000000000000000000e+01, 1.959960937500000000e+01, 1.262695312500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.496093750000000000e-01, 1.637695312500000000e+00, 9.015084266662597656e+00
3.000000000000000000e+01, 1.584960937500000000e+01, 1.376953125000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 8.349609375000000000e+00, 8.876953125000000000e-01, 1.441375494003295898e+00
1.500000000000000000e+01, 3.000000000000000000e+01, 1.500000000000000000e+00, 0.000000000000000000e+00
2.250000000000000000e+01, 3.000000000000000000e+01, 2.250000000000000000e+00, 0.000000000000000000e+00
7.500000000000000000e+00, 3.000000000000000000e+01, 7.500000000000000000e-01, 2.277512311935424805e+00
1.125000000000000000e+01, 3.000000000000000000e+01, 1.875000000000000000e+00, 0.000000000000000000e+00
2.625000000000000000e+01, 3.000000000000000000e+01, 3.750000000000000000e-01, 0.000000000000000000e+00
1.875000000000000000e+01, 3.000000000000000000e+01, 1.125000000000000000e+00, 0.000000000000000000e+00
3.750000000000000000e+00, 3.000000000000000000e+01, 2.625000000000000000e+00, 6.212570190429687500e+00
5.625000000000000000e+00, 3.000000000000000000e+01, 9.375000000000000000e-01, 4.170862197875976562e+00
2.062500000000000000e+01, 3.000000000000000000e+01, 2.437500000000000000e+00, 0.000000000000000000e+00
2.812500000000000000e+01, 3.000000000000000000e+01, 1.687500000000000000e+00, 0.000000000000000000e+00
1.312500000000000000e+01, 3.000000000000000000e+01, 1.875000000000000000e-01, 0.000000000000000000e+00
9.375000000000000000e+00, 3.000000000000000000e+01, 2.812500000000000000e+00, 6.062675714492797852e-01
2.437500000000000000e+01, 3.000000000000000000e+01, 1.312500000000000000e+00, 0.000000000000000000e+00
1.687500000000000000e+01, 3.000000000000000000e+01, 5.625000000000000000e-01, 0.000000000000000000e+00
1.875000000000000000e+00, 3.000000000000000000e+01, 2.062500000000000000e+00, 8.031687736511230469e+00
2.812500000000000000e+00, 3.000000000000000000e+01, 2.531250000000000000e+00, 7.140734672546386719e+00
1.781250000000000000e+01, 3.000000000000000000e+01, 1.031250000000000000e+00, 0.000000000000000000e+00
2.531250000000000000e+01, 3.000000000000000000e+01, 2.812500000000000000e-01, 0.000000000000000000e+00
1.031250000000000000e+01, 3.000000000000000000e+01, 1.781250000000000000e+00, 0.000000000000000000e+00
1.406250000000000000e+01, 3.000000000000000000e+01, 1.406250000000000000e+00, 0.000000000000000000e+00
2.906250000000000000e+01, 3.000000000000000000e+01, 2.906250000000000000e+00, 0.000000000000000000e+00
2.156250000000000000e+01, 3.000000000000000000e+01, 2.156250000000000000e+00, 0.000000000000000000e+00
6.562500000000000000e+00, 3.000000000000000000e+01, 6.562500000000000000e-01, 3.205850362777709961e+00
4.687500000000000000e+00, 3.000000000000000000e+01, 1.593750000000000000e+00, 5.172859191894531250e+00
1.968750000000000000e+01, 3.000000000000000000e+01, 9.375000000000000000e-02, 0.000000000000000000e+00
2.718750000000000000e+01, 3.000000000000000000e+01, 8.437500000000000000e-01, 0.000000000000000000e+00
1.218750000000000000e+01, 3.000000000000000000e+01, 2.343750000000000000e+00, 0.000000000000000000e+00
8.437500000000000000e+00, 3.000000000000000000e+01, 4.687500000000000000e-01, 1.312551736831665039e+00
2.343750000000000000e+01, 3.000000000000000000e+01, 1.968750000000000000e+00, 0.000000000000000000e+00
1.593750000000000000e+01, 3.000000000000000000e+01, 2.718750000000000000e+00, 0.000000000000000000e+00
9.375000000000000000e-01, 3.000000000000000000e+01, 1.218750000000000000e+00, 8.885951995849609375e+00
1.406250000000000000e+00, 3.000000000000000000e+01, 1.828125000000000000e+00, 8.477246284484863281e+00
1.640625000000000000e+01, 3.000000000000000000e+01, 3.281250000000000000e-01, 0.000000000000000000e+00
2.390625000000000000e+01, 3.000000000000000000e+01, 1.078125000000000000e+00, 0.000000000000000000e+00
8.906250000000000000e+00, 3.000000000000000000e+01, 2.578125000000000000e+00, 1.051651358604431152e+00
1.265625000000000000e+01, 3.000000000000000000e+01, 7.031250000000000000e-01, 0.000000000000000000e+00
2.765625000000000000e+01, 3.000000000000000000e+01, 2.203125000000000000e+00, 0.000000000000000000e+00
2.015625000000000000e+01, 3.000000000000000000e+01, 2.953125000000000000e+00, 0.000000000000000000e+00
5.156250000000000000e+00, 3.000000000000000000e+01, 1.453125000000000000e+00, 4.690252780914306641e+00
7.031250000000000000e+00, 3.000000000000000000e+01, 2.390625000000000000e+00, 2.907997846603393555e+00
2.203125000000000000e+01, 3.000000000000000000e+01, 8.906250000000000000e-01, 0.000000000000000000e+00
2.953125000000000000e+01, 3.000000000000000000e+01, 1.406250000000000000e-01, 0.000000000000000000e+00
1.453125000000000000e+01, 3.000000000000000000e+01, 1.640625000000000000e+00, 0.000000000000000000e+00
1.078125000000000000e+01, 3.000000000000000000e+01, 1.265625000000000000e+00, 0.000000000000000000e+00
2.578125000000000000e+01, 3.000000000000000000e+01, 2.765625000000000000e+00, 0.000000000000000000e+00
1.828125000000000000e+01, 3.000000000000000000e+01, 2.015625000000000000e+00, 0.000000000000000000e+00
3.281250000000000000e+00, 3.000000000000000000e+01, 5.156250000000000000e-01, 6.473372936248779297e+00
2.343750000000000000e+00, 3.000000000000000000e+01, 7.968750000000000000e-01, 7.438346862792968750e+00
1.734375000000000000e+01, 3.000000000000000000e+01, 2.296875000000000000e+00, 0.000000000000000000e+00
2.484375000000000000e+01, 3.000000000000000000e+01, 1.546875000000000000e+00, 0.000000000000000000e+00
9.843750000000000000e+00, 3.000000000000000000e+01, 4.687500000000000000e-02, 0.000000000000000000e+00
1.359375000000000000e+01, 3.000000000000000000e+01, 2.671875000000000000e+00, 0.000000000000000000e+00
2.859375000000000000e+01, 3.000000000000000000e+01, 1.171875000000000000e+00, 0.000000000000000000e+00
2.109375000000000000e+01, 3.000000000000000000e+01, 4.218750000000000000e-01, 0.000000000000000000e+00
6.093750000000000000e+00, 3.000000000000000000e+01, 1.921875000000000000e+00, 3.799016475677490234e+00
4.218750000000000000e+00, 3.000000000000000000e+01, 2.343750000000000000e-01, 5.508476734161376953e+00
1.921875000000000000e+01, 3.000000000000000000e+01, 1.734375000000000000e+00, 0.000000000000000000e+00
2.671875000000000000e+01, 3.000000000000000000e+01, 2.484375000000000000e+00, 0.000000000000000000e+00
1.171875000000000000e+01, 3.000000000000000000e+01, 9.843750000000000000e-01, 0.000000000000000000e+00
7.968750000000000000e+00, 3.000000000000000000e+01, 2.109375000000000000e+00, 1.942582964897155762e+00
2.296875000000000000e+01, 3.000000000000000000e+01, 6.093750000000000000e-01, 0.000000000000000000e+00
1.546875000000000000e+01, 3.000000000000000000e+01, 1.359375000000000000e+00, 0.000000000000000000e+00
4.687500000000000000e-01, 3.000000000000000000e+01, 2.859375000000000000e+00, 9.517197608947753906e+00
7.031250000000000000e-01, 3.000000000000000000e+01, 1.335937500000000000e+00, 9.131845474243164062e+00
1.570312500000000000e+01, 3.000000000000000000e+01, 2.835937500000000000e+00, 0.000000000000000000e+00
2.320312500000000000e+01, 3.000000000000000000e+01, 2.085937500000000000e+00, 0.000000000000000000e+00
8.203125000000000000e+00, 3.000000000000000000e+01, 5.859375000000000000e-01, 1.558359265327453613e+00
1.195312500000000000e+01, 3.000000000000000000e+01, 2.460937500000000000e+00, 0.000000000000000000e+00
2.695312500000000000e+01, 3.000000000000000000e+01, 9.609375000000000000e-01, 0.000000000000000000e+00
1.945312500000000000e+01, 3.000000000000000000e+01, 2.109375000000000000e-01, 0.000000000000000000e+00
